Date,High,Low,Open,Close,Volume,Adj Close
2018-11-30,35.11000061035156,34.290000915527344,34.310001373291016,35.099998474121094,1615900.0,35.05323028564453
2018-12-03,36.0,35.22999954223633,35.65999984741211,35.83000183105469,1910400.0,35.78226089477539
2018-12-04,35.63999938964844,33.439998626708984,35.61000061035156,33.5099983215332,1588800.0,33.46534729003906
2018-12-06,33.0,31.93000030517578,33.0,32.650001525878906,1568300.0,32.60649490356445
2018-12-07,32.939998626708984,31.290000915527344,32.77000045776367,31.329999923706055,1636900.0,31.288253784179688
2018-12-10,31.260000228881836,30.600000381469727,30.829999923706055,30.709999084472656,1909100.0,30.669078826904297
2018-12-11,31.670000076293945,30.6299991607666,31.299999237060547,30.700000762939453,1843200.0,30.659093856811523
2018-12-12,31.670000076293945,31.1200008392334,31.209999084472656,31.350000381469727,2035300.0,31.3082275390625
2018-12-13,31.729999542236328,30.559999465942383,31.579999923706055,30.610000610351562,1793300.0,30.5692138671875
2018-12-14,30.65999984741211,30.139999389648438,30.239999771118164,30.270000457763672,1412300.0,30.22966766357422
2018-12-17,30.18000030517578,29.260000228881836,30.18000030517578,29.3799991607666,1722400.0,29.340850830078125
2018-12-18,29.850000381469727,29.059999465942383,29.549999237060547,29.190000534057617,1995200.0,29.151105880737305
2018-12-19,29.81999969482422,28.389999389648438,29.1200008392334,28.549999237060547,1700300.0,28.5119571685791
2018-12-20,29.510000228881836,28.18000030517578,28.979999542236328,28.639999389648438,2134100.0,28.601837158203125
2018-12-21,29.239999771118164,28.209999084472656,28.639999389648438,28.25,2689200.0,28.212358474731445
2018-12-24,29.549999237060547,27.899999618530273,28.1200008392334,27.93000030517578,1305000.0,27.892784118652344
2018-12-26,29.790000915527344,27.969999313354492,27.979999542236328,29.780000686645508,1766700.0,29.740320205688477
2018-12-27,30.170000076293945,29.079999923706055,29.18000030517578,30.170000076293945,1593700.0,30.129798889160156
2018-12-28,30.59000015258789,29.950000762939453,30.290000915527344,30.020000457763672,1238900.0,29.979999542236328
2018-12-31,30.219999313354492,29.850000381469727,29.989999771118164,30.100000381469727,1432500.0,30.100000381469727
2019-01-02,30.309999465942383,29.389999389648438,29.639999389648438,29.920000076293945,1560700.0,29.920000076293945
2019-01-03,30.1299991607666,29.420000076293945,29.989999771118164,29.549999237060547,1649800.0,29.549999237060547
2019-01-04,31.25,30.0,30.1299991607666,31.170000076293945,1326500.0,31.170000076293945
