Date,High,Low,Open,Close,Volume,Adj Close
2018-12-03,50.599998474121094,50.0,50.29999923706055,50.29999923706055,12611714.0,50.29999923706055
2018-12-04,50.79999923706055,50.0,50.29999923706055,50.29999923706055,9413739.0,50.29999923706055
2018-12-05,49.95000076293945,49.400001525878906,49.75,49.75,4266109.0,49.75
2018-12-06,49.75,48.70000076293945,49.75,48.79999923706055,6860078.0,48.79999923706055
2018-12-07,49.29999923706055,49.0,49.04999923706055,49.04999923706055,2520505.0,49.04999923706055
2018-12-10,48.95000076293945,48.5,48.70000076293945,48.849998474121094,2452717.0,48.849998474121094
2018-12-11,50.099998474121094,49.349998474121094,49.349998474121094,50.099998474121094,4854318.0,50.099998474121094
2018-12-12,50.5,50.099998474121094,50.5,50.5,3724840.0,50.5
2018-12-13,51.099998474121094,50.400001525878906,50.599998474121094,51.099998474121094,5135083.0,51.099998474121094
2018-12-14,51.20000076293945,50.20000076293945,51.099998474121094,50.79999923706055,3110131.0,50.79999923706055
2018-12-17,51.29999923706055,50.79999923706055,51.20000076293945,50.900001525878906,3200100.0,50.900001525878906
2018-12-18,50.79999923706055,50.20000076293945,50.400001525878906,50.5,3486551.0,50.5
2018-12-19,51.20000076293945,50.5,50.79999923706055,51.20000076293945,4272875.0,51.20000076293945
2018-12-20,52.29999923706055,51.20000076293945,51.20000076293945,51.70000076293945,8052112.0,51.70000076293945
2018-12-21,52.0,50.79999923706055,51.900001525878906,50.900001525878906,7290947.0,50.900001525878906
2018-12-24,52.20000076293945,51.29999923706055,51.29999923706055,51.79999923706055,3558309.0,51.79999923706055
2018-12-25,51.599998474121094,50.900001525878906,51.599998474121094,51.099998474121094,2578787.0,51.099998474121094
2018-12-26,51.79999923706055,51.20000076293945,51.29999923706055,51.599998474121094,2217757.0,51.599998474121094
2018-12-27,52.400001525878906,51.599998474121094,52.0,51.70000076293945,4049843.0,51.70000076293945
2018-12-28,52.70000076293945,51.79999923706055,51.79999923706055,52.70000076293945,6739681.0,52.70000076293945
2019-01-02,53.0,52.099998474121094,53.0,52.099998474121094,4213011.0,52.099998474121094
2019-01-03,52.70000076293945,51.79999923706055,52.29999923706055,52.5,4913571.0,52.5
2019-01-04,52.5,51.20000076293945,51.79999923706055,52.0,6337211.0,52.0
