Date,High,Low,Open,Close,Volume,Adj Close
2018-11-30,20.989999771118164,19.889999389648438,20.31999969482422,20.850000381469727,655700,20.850000381469727
2018-12-03,22.440000534057617,21.0,21.600000381469727,21.799999237060547,835000,21.799999237060547
2018-12-04,21.959999084472656,21.239999771118164,21.780000686645508,21.309999465942383,474700,21.309999465942383
2018-12-06,22.219999313354492,20.510000228881836,20.579999923706055,21.940000534057617,518700,21.940000534057617
2018-12-07,22.799999237060547,21.670000076293945,21.940000534057617,22.270000457763672,518100,22.270000457763672
2018-12-10,22.639999389648438,20.809999465942383,22.280000686645508,21.549999237060547,477100,21.549999237060547
2018-12-11,22.030000686645508,21.3700008392334,21.729999542236328,21.719999313354492,418900,21.719999313354492
2018-12-12,23.459999084472656,21.75,21.950000762939453,22.959999084472656,906400,22.959999084472656
2018-12-13,23.600000381469727,22.25,23.049999237060547,22.260000228881836,719100,22.260000228881836
2018-12-14,22.770000457763672,21.709999084472656,21.959999084472656,21.989999771118164,507000,21.989999771118164
2018-12-17,22.040000915527344,20.239999771118164,21.93000030517578,20.479999542236328,543600,20.479999542236328
2018-12-18,21.170000076293945,19.719999313354492,20.479999542236328,19.829999923706055,395400,19.829999923706055
2018-12-19,20.1299991607666,18.420000076293945,19.81999969482422,18.649999618530273,408700,18.649999618530273
2018-12-20,19.3700008392334,18.59000015258789,18.719999313354492,18.690000534057617,276000,18.690000534057617
2018-12-21,18.90999984741211,17.420000076293945,18.90999984741211,17.459999084472656,484500,17.459999084472656
2018-12-24,18.010000228881836,17.200000762939453,17.25,17.6299991607666,139000,17.6299991607666
2018-12-26,18.200000762939453,17.1200008392334,17.770000457763672,18.170000076293945,400700,18.170000076293945
2018-12-27,18.3799991607666,17.6299991607666,17.920000076293945,18.170000076293945,254100,18.170000076293945
2018-12-28,18.6200008392334,17.75,18.209999084472656,18.170000076293945,329200,18.170000076293945
2018-12-31,18.600000381469727,17.1299991607666,18.420000076293945,17.420000076293945,223900,17.420000076293945
2019-01-02,18.110000610351562,16.799999237060547,17.06999969482422,17.850000381469727,324100,17.850000381469727
2019-01-03,17.459999084472656,16.510000228881836,17.010000228881836,16.530000686645508,363400,16.530000686645508
2019-01-04,18.100000381469727,16.760000228881836,16.850000381469727,17.690000534057617,313800,17.690000534057617
