Date,High,Low,Open,Close,Volume,Adj Close
2018-11-30,37.599998474121094,37.08000183105469,37.2400016784668,37.59000015258789,8734400,37.59000015258789
2018-12-03,39.0,38.380001068115234,38.81999969482422,38.72999954223633,7457600,38.72999954223633
2018-12-04,38.779998779296875,37.43000030517578,38.529998779296875,37.439998626708984,13321200,37.439998626708984
2018-12-06,36.86000061035156,35.61000061035156,35.70000076293945,36.86000061035156,12075700,36.86000061035156
2018-12-07,36.939998626708984,36.13999938964844,36.650001525878906,36.52000045776367,10802700,36.52000045776367
2018-12-10,36.83000183105469,36.08000183105469,36.310001373291016,36.43000030517578,12439100,36.43000030517578
2018-12-11,37.349998474121094,36.29999923706055,37.2400016784668,36.70000076293945,8635800,36.70000076293945
2018-12-12,37.70000076293945,37.27000045776367,37.61000061035156,37.380001068115234,8405400,37.380001068115234
2018-12-13,37.65999984741211,37.189998626708984,37.4900016784668,37.33000183105469,5825900,37.33000183105469
2018-12-14,37.11000061035156,36.529998779296875,36.79999923706055,36.529998779296875,5969600,36.529998779296875
2018-12-17,36.939998626708984,36.119998931884766,36.630001068115234,36.220001220703125,10733100,36.220001220703125
2018-12-18,37.0,36.61000061035156,36.61000061035156,36.7599983215332,7100400,36.7599983215332
2018-12-19,37.279998779296875,36.099998474121094,36.619998931884766,36.22999954223633,11786400,36.22999954223633
2018-12-20,36.75,35.540000915527344,36.40999984741211,35.880001068115234,12540400,35.880001068115234
2018-12-21,36.93000030517578,35.650001525878906,36.63999938964844,35.709999084472656,16981000,35.709999084472656
2018-12-24,35.88999938964844,35.27000045776367,35.560001373291016,35.290000915527344,6288500,35.290000915527344
2018-12-26,36.77000045776367,35.33000183105469,35.33000183105469,36.7599983215332,10063400,36.7599983215332
2018-12-27,36.79999923706055,35.959999084472656,36.20000076293945,36.779998779296875,8688600,36.779998779296875
2018-12-28,37.68000030517578,37.02000045776367,37.130001068115234,37.13999938964844,7369000,37.13999938964844
2018-12-31,37.59000015258789,36.77000045776367,37.43000030517578,36.90999984741211,4600600,36.90999984741211
2019-01-02,36.75,36.0,36.20000076293945,36.52000045776367,5273100,36.52000045776367
2019-01-03,35.52000045776367,34.27000045776367,35.34000015258789,34.36000061035156,15998000,34.36000061035156
2019-01-04,35.029998779296875,34.209999084472656,34.459999084472656,34.970001220703125,14178200,34.970001220703125
