Date,High,Low,Open,Close,Volume,Adj Close
2018-11-30,29.8799991607666,29.260000228881836,29.469999313354492,29.850000381469727,19709500,29.850000381469727
2018-12-03,30.360000610351562,29.81999969482422,30.170000076293945,30.200000762939453,18952800,30.200000762939453
2018-12-04,30.329999923706055,29.139999389648438,30.059999465942383,29.260000228881836,17330100,29.260000228881836
2018-12-06,29.540000915527344,28.770000457763672,28.8799991607666,29.469999313354492,15521800,29.469999313354492
2018-12-07,29.90999984741211,28.90999984741211,29.43000030517578,29.059999465942383,11785300,29.059999465942383
2018-12-10,29.290000915527344,28.719999313354492,29.15999984741211,28.979999542236328,10646400,28.979999542236328
2018-12-11,29.549999237060547,28.940000534057617,29.399999618530273,29.049999237060547,12570800,29.049999237060547
2018-12-12,29.489999771118164,28.25,28.5,29.040000915527344,12840500,29.040000915527344
2018-12-13,29.309999465942383,28.770000457763672,29.200000762939453,29.020000457763672,12261800,29.020000457763672
2018-12-14,29.139999389648438,28.75,28.790000915527344,28.90999984741211,11101100,28.90999984741211
2018-12-17,29.0,28.360000610351562,28.780000686645508,28.479999542236328,16640200,28.479999542236328
2018-12-18,28.780000686645508,28.420000076293945,28.559999465942383,28.5,13869600,28.5
2018-12-19,29.229999542236328,28.079999923706055,28.489999771118164,28.299999237060547,18442300,28.299999237060547
2018-12-20,28.520000457763672,27.579999923706055,28.200000762939453,27.989999771118164,21710600,27.989999771118164
2018-12-21,28.34000015258789,26.299999237060547,28.020000457763672,26.579999923706055,32178400,26.579999923706055
2018-12-24,26.920000076293945,26.139999389648438,26.549999237060547,26.139999389648438,6216100,26.139999389648438
2018-12-26,27.8799991607666,26.010000228881836,26.350000381469727,27.850000381469727,11503400,27.850000381469727
2018-12-27,28.040000915527344,27.020000457763672,27.479999542236328,28.030000686645508,9769900,28.030000686645508
2018-12-28,28.639999389648438,28.020000457763672,28.110000610351562,28.239999771118164,8781000,28.239999771118164
2018-12-31,28.5,27.889999389648438,28.3799991607666,28.06999969482422,7629300,28.06999969482422
2019-01-02,28.959999084472656,27.559999465942383,27.649999618530273,28.850000381469727,11190300,28.850000381469727
2019-01-03,28.81999969482422,28.280000686645508,28.6299991607666,28.31999969482422,10803900,28.31999969482422
2019-01-04,29.079999923706055,28.329999923706055,28.600000381469727,28.969999313354492,14588700,28.969999313354492
